5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_11|1422684000000|1422943200000|[[1422684000000, 1422712800000], [1422727200000, 1422756000000], [1422770400000, 1422799200000], [1422813600000, 1422842400000], [1422856800000, 1422885600000], [1422900000000, 1422928800000], [1422943200000, 1422943200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_12|1422943200000|1423202400000|[[1422943200000, 1422972000000], [1422986400000, 1423015200000], [1423029600000, 1423058400000], [1423072800000, 1423101600000], [1423116000000, 1423144800000], [1423159200000, 1423188000000], [1423202400000, 1423202400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_13|1423202400000|1423461600000|[[1423202400000, 1423231200000], [1423245600000, 1423274400000], [1423288800000, 1423317600000], [1423332000000, 1423360800000], [1423375200000, 1423404000000], [1423418400000, 1423447200000], [1423461600000, 1423461600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_14|1423461600000|1423720800000|[[1423461600000, 1423490400000], [1423504800000, 1423533600000], [1423548000000, 1423576800000], [1423591200000, 1423620000000], [1423634400000, 1423663200000], [1423677600000, 1423706400000], [1423720800000, 1423720800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_15|1423720800000|1423980000000|[[1423720800000, 1423749600000], [1423764000000, 1423792800000], [1423807200000, 1423836000000], [1423850400000, 1423879200000], [1423893600000, 1423922400000], [1423936800000, 1423965600000], [1423980000000, 1423980000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_16|1423980000000|1424239200000|[[1423980000000, 1424008800000], [1424023200000, 1424052000000], [1424066400000, 1424095200000], [1424109600000, 1424138400000], [1424152800000, 1424181600000], [1424196000000, 1424224800000], [1424239200000, 1424239200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_17|1424239200000|1424498400000|[[1424239200000, 1424268000000], [1424282400000, 1424311200000], [1424325600000, 1424354400000], [1424368800000, 1424397600000], [1424412000000, 1424440800000], [1424455200000, 1424484000000], [1424498400000, 1424498400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_18|1424498400000|1424757600000|[[1424498400000, 1424527200000], [1424541600000, 1424570400000], [1424584800000, 1424613600000], [1424628000000, 1424656800000], [1424671200000, 1424700000000], [1424714400000, 1424743200000], [1424757600000, 1424757600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_19|1424757600000|1425016800000|[[1424757600000, 1424786400000], [1424800800000, 1424829600000], [1424844000000, 1424872800000], [1424887200000, 1424916000000], [1424930400000, 1424959200000], [1424973600000, 1425002400000], [1425016800000, 1425016800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_20|1425016800000|1425276000000|[[1425016800000, 1425045600000], [1425060000000, 1425088800000], [1425103200000, 1425132000000], [1425146400000, 1425175200000], [1425189600000, 1425218400000], [1425232800000, 1425261600000], [1425276000000, 1425276000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_21|1425276000000|1425535200000|[[1425276000000, 1425304800000], [1425319200000, 1425348000000], [1425362400000, 1425391200000], [1425405600000, 1425434400000], [1425448800000, 1425477600000], [1425492000000, 1425520800000], [1425535200000, 1425535200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_22|1425535200000|1425794400000|[[1425535200000, 1425564000000], [1425578400000, 1425607200000], [1425621600000, 1425650400000], [1425664800000, 1425693600000], [1425708000000, 1425736800000], [1425751200000, 1425780000000], [1425794400000, 1425794400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_23|1425794400000|1426053600000|[[1425794400000, 1425823200000], [1425837600000, 1425866400000], [1425880800000, 1425909600000], [1425924000000, 1425952800000], [1425967200000, 1425996000000], [1426010400000, 1426039200000], [1426053600000, 1426053600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_24|1426053600000|1426312800000|[[1426053600000, 1426082400000], [1426096800000, 1426125600000], [1426140000000, 1426168800000], [1426183200000, 1426212000000], [1426226400000, 1426255200000], [1426269600000, 1426298400000], [1426312800000, 1426312800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_25|1426312800000|1426572000000|[[1426312800000, 1426341600000], [1426356000000, 1426384800000], [1426399200000, 1426428000000], [1426442400000, 1426471200000], [1426485600000, 1426514400000], [1426528800000, 1426557600000], [1426572000000, 1426572000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_26|1426572000000|1426831200000|[[1426572000000, 1426600800000], [1426615200000, 1426644000000], [1426658400000, 1426687200000], [1426701600000, 1426730400000], [1426744800000, 1426773600000], [1426788000000, 1426816800000], [1426831200000, 1426831200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_27|1426831200000|1427090400000|[[1426831200000, 1426860000000], [1426874400000, 1426903200000], [1426917600000, 1426946400000], [1426960800000, 1426989600000], [1427004000000, 1427032800000], [1427047200000, 1427076000000], [1427090400000, 1427090400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_28|1427090400000|1427349600000|[[1427090400000, 1427119200000], [1427133600000, 1427162400000], [1427176800000, 1427205600000], [1427220000000, 1427248800000], [1427263200000, 1427292000000], [1427306400000, 1427335200000], [1427349600000, 1427349600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_29|1427349600000|1427608800000|[[1427349600000, 1427378400000], [1427392800000, 1427421600000], [1427436000000, 1427464800000], [1427479200000, 1427508000000], [1427522400000, 1427551200000], [1427565600000, 1427594400000], [1427608800000, 1427608800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_30|1427608800000|1427868000000|[[1427608800000, 1427637600000], [1427652000000, 1427680800000], [1427695200000, 1427724000000], [1427738400000, 1427767200000], [1427781600000, 1427810400000], [1427824800000, 1427853600000], [1427868000000, 1427868000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_31|1427868000000|1428127200000|[[1427868000000, 1427896800000], [1427911200000, 1427940000000], [1427954400000, 1427983200000], [1427997600000, 1428026400000], [1428040800000, 1428069600000], [1428084000000, 1428112800000], [1428127200000, 1428127200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_32|1428127200000|1428386400000|[[1428127200000, 1428156000000], [1428170400000, 1428199200000], [1428213600000, 1428242400000], [1428256800000, 1428285600000], [1428300000000, 1428328800000], [1428343200000, 1428372000000], [1428386400000, 1428386400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_33|1428386400000|1428645600000|[[1428386400000, 1428415200000], [1428429600000, 1428458400000], [1428472800000, 1428501600000], [1428516000000, 1428544800000], [1428559200000, 1428588000000], [1428602400000, 1428631200000], [1428645600000, 1428645600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_34|1428645600000|1428904800000|[[1428645600000, 1428674400000], [1428688800000, 1428717600000], [1428732000000, 1428760800000], [1428775200000, 1428804000000], [1428818400000, 1428847200000], [1428861600000, 1428890400000], [1428904800000, 1428904800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_35|1428904800000|1429164000000|[[1428904800000, 1428933600000], [1428948000000, 1428976800000], [1428991200000, 1429020000000], [1429034400000, 1429063200000], [1429077600000, 1429106400000], [1429120800000, 1429149600000], [1429164000000, 1429164000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_36|1429164000000|1429423200000|[[1429164000000, 1429192800000], [1429207200000, 1429236000000], [1429250400000, 1429279200000], [1429293600000, 1429322400000], [1429336800000, 1429365600000], [1429380000000, 1429408800000], [1429423200000, 1429423200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_37|1429423200000|1429682400000|[[1429423200000, 1429452000000], [1429466400000, 1429495200000], [1429509600000, 1429538400000], [1429552800000, 1429581600000], [1429596000000, 1429624800000], [1429639200000, 1429668000000], [1429682400000, 1429682400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_38|1429682400000|1429941600000|[[1429682400000, 1429711200000], [1429725600000, 1429754400000], [1429768800000, 1429797600000], [1429812000000, 1429840800000], [1429855200000, 1429884000000], [1429898400000, 1429927200000], [1429941600000, 1429941600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_39|1429941600000|1430200800000|[[1429941600000, 1429970400000], [1429984800000, 1430013600000], [1430028000000, 1430056800000], [1430071200000, 1430100000000], [1430114400000, 1430143200000], [1430157600000, 1430186400000], [1430200800000, 1430200800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_40|1430200800000|1430460000000|[[1430200800000, 1430229600000], [1430244000000, 1430272800000], [1430287200000, 1430316000000], [1430330400000, 1430359200000], [1430373600000, 1430402400000], [1430416800000, 1430445600000], [1430460000000, 1430460000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_41|1430460000000|1430719200000|[[1430460000000, 1430488800000], [1430503200000, 1430532000000], [1430546400000, 1430575200000], [1430589600000, 1430618400000], [1430632800000, 1430661600000], [1430676000000, 1430704800000], [1430719200000, 1430719200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_42|1430719200000|1430978400000|[[1430719200000, 1430748000000], [1430762400000, 1430791200000], [1430805600000, 1430834400000], [1430848800000, 1430877600000], [1430892000000, 1430920800000], [1430935200000, 1430964000000], [1430978400000, 1430978400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_43|1430978400000|1431237600000|[[1430978400000, 1431007200000], [1431021600000, 1431050400000], [1431064800000, 1431093600000], [1431108000000, 1431136800000], [1431151200000, 1431180000000], [1431194400000, 1431223200000], [1431237600000, 1431237600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_44|1431237600000|1431496800000|[[1431237600000, 1431266400000], [1431280800000, 1431309600000], [1431324000000, 1431352800000], [1431367200000, 1431396000000], [1431410400000, 1431439200000], [1431453600000, 1431482400000], [1431496800000, 1431496800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_45|1431496800000|1431756000000|[[1431496800000, 1431525600000], [1431540000000, 1431568800000], [1431583200000, 1431612000000], [1431626400000, 1431655200000], [1431669600000, 1431698400000], [1431712800000, 1431741600000], [1431756000000, 1431756000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_46|1431756000000|1432015200000|[[1431756000000, 1431784800000], [1431799200000, 1431828000000], [1431842400000, 1431871200000], [1431885600000, 1431914400000], [1431928800000, 1431957600000], [1431972000000, 1432000800000], [1432015200000, 1432015200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_47|1432015200000|1432274400000|[[1432015200000, 1432044000000], [1432058400000, 1432087200000], [1432101600000, 1432130400000], [1432144800000, 1432173600000], [1432188000000, 1432216800000], [1432231200000, 1432260000000], [1432274400000, 1432274400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_48|1432274400000|1432533600000|[[1432274400000, 1432303200000], [1432317600000, 1432346400000], [1432360800000, 1432389600000], [1432404000000, 1432432800000], [1432447200000, 1432476000000], [1432490400000, 1432519200000], [1432533600000, 1432533600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_49|1432533600000|1432792800000|[[1432533600000, 1432562400000], [1432576800000, 1432605600000], [1432620000000, 1432648800000], [1432663200000, 1432692000000], [1432706400000, 1432735200000], [1432749600000, 1432778400000], [1432792800000, 1432792800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_50|1432792800000|1433052000000|[[1432792800000, 1432821600000], [1432836000000, 1432864800000], [1432879200000, 1432908000000], [1432922400000, 1432951200000], [1432965600000, 1432994400000], [1433008800000, 1433037600000], [1433052000000, 1433052000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_51|1433052000000|1433311200000|[[1433052000000, 1433080800000], [1433095200000, 1433124000000], [1433138400000, 1433167200000], [1433181600000, 1433210400000], [1433224800000, 1433253600000], [1433268000000, 1433296800000], [1433311200000, 1433311200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_52|1433311200000|1433570400000|[[1433311200000, 1433340000000], [1433354400000, 1433383200000], [1433397600000, 1433426400000], [1433440800000, 1433469600000], [1433484000000, 1433512800000], [1433527200000, 1433556000000], [1433570400000, 1433570400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_53|1433570400000|1433829600000|[[1433570400000, 1433599200000], [1433613600000, 1433642400000], [1433656800000, 1433685600000], [1433700000000, 1433728800000], [1433743200000, 1433772000000], [1433786400000, 1433815200000], [1433829600000, 1433829600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_54|1433829600000|1434088800000|[[1433829600000, 1433858400000], [1433872800000, 1433901600000], [1433916000000, 1433944800000], [1433959200000, 1433988000000], [1434002400000, 1434031200000], [1434045600000, 1434074400000], [1434088800000, 1434088800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_55|1434088800000|1434348000000|[[1434088800000, 1434117600000], [1434132000000, 1434160800000], [1434175200000, 1434204000000], [1434218400000, 1434247200000], [1434261600000, 1434290400000], [1434304800000, 1434333600000], [1434348000000, 1434348000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_56|1434348000000|1434607200000|[[1434348000000, 1434376800000], [1434391200000, 1434420000000], [1434434400000, 1434463200000], [1434477600000, 1434506400000], [1434520800000, 1434549600000], [1434564000000, 1434592800000], [1434607200000, 1434607200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_57|1434607200000|1434866400000|[[1434607200000, 1434636000000], [1434650400000, 1434679200000], [1434693600000, 1434722400000], [1434736800000, 1434765600000], [1434780000000, 1434808800000], [1434823200000, 1434852000000], [1434866400000, 1434866400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_58|1434866400000|1435125600000|[[1434866400000, 1434895200000], [1434909600000, 1434938400000], [1434952800000, 1434981600000], [1434996000000, 1435024800000], [1435039200000, 1435068000000], [1435082400000, 1435111200000], [1435125600000, 1435125600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_59|1435125600000|1435384800000|[[1435125600000, 1435154400000], [1435168800000, 1435197600000], [1435212000000, 1435240800000], [1435255200000, 1435284000000], [1435298400000, 1435327200000], [1435341600000, 1435370400000], [1435384800000, 1435384800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_60|1435384800000|1435644000000|[[1435384800000, 1435413600000], [1435428000000, 1435456800000], [1435471200000, 1435500000000], [1435514400000, 1435543200000], [1435557600000, 1435586400000], [1435600800000, 1435629600000], [1435644000000, 1435644000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_61|1435644000000|1435903200000|[[1435644000000, 1435672800000], [1435687200000, 1435716000000], [1435730400000, 1435759200000], [1435773600000, 1435802400000], [1435816800000, 1435845600000], [1435860000000, 1435888800000], [1435903200000, 1435903200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_62|1435903200000|1436162400000|[[1435903200000, 1435932000000], [1435946400000, 1435975200000], [1435989600000, 1436018400000], [1436032800000, 1436061600000], [1436076000000, 1436104800000], [1436119200000, 1436148000000], [1436162400000, 1436162400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_63|1436162400000|1436421600000|[[1436162400000, 1436191200000], [1436205600000, 1436234400000], [1436248800000, 1436277600000], [1436292000000, 1436320800000], [1436335200000, 1436364000000], [1436378400000, 1436407200000], [1436421600000, 1436421600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_64|1436421600000|1436680800000|[[1436421600000, 1436450400000], [1436464800000, 1436493600000], [1436508000000, 1436536800000], [1436551200000, 1436580000000], [1436594400000, 1436623200000], [1436637600000, 1436666400000], [1436680800000, 1436680800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_65|1436680800000|1436940000000|[[1436680800000, 1436709600000], [1436724000000, 1436752800000], [1436767200000, 1436796000000], [1436810400000, 1436839200000], [1436853600000, 1436882400000], [1436896800000, 1436925600000], [1436940000000, 1436940000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_66|1436940000000|1437199200000|[[1436940000000, 1436968800000], [1436983200000, 1437012000000], [1437026400000, 1437055200000], [1437069600000, 1437098400000], [1437112800000, 1437141600000], [1437156000000, 1437184800000], [1437199200000, 1437199200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_67|1437199200000|1437458400000|[[1437199200000, 1437228000000], [1437242400000, 1437271200000], [1437285600000, 1437314400000], [1437328800000, 1437357600000], [1437372000000, 1437400800000], [1437415200000, 1437444000000], [1437458400000, 1437458400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_68|1437458400000|1437717600000|[[1437458400000, 1437487200000], [1437501600000, 1437530400000], [1437544800000, 1437573600000], [1437588000000, 1437616800000], [1437631200000, 1437660000000], [1437674400000, 1437703200000], [1437717600000, 1437717600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_69|1437717600000|1437976800000|[[1437717600000, 1437746400000], [1437760800000, 1437789600000], [1437804000000, 1437832800000], [1437847200000, 1437876000000], [1437890400000, 1437919200000], [1437933600000, 1437962400000], [1437976800000, 1437976800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_70|1437976800000|1438236000000|[[1437976800000, 1438005600000], [1438020000000, 1438048800000], [1438063200000, 1438092000000], [1438106400000, 1438135200000], [1438149600000, 1438178400000], [1438192800000, 1438221600000], [1438236000000, 1438236000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_71|1438236000000|1438495200000|[[1438236000000, 1438264800000], [1438279200000, 1438308000000], [1438322400000, 1438351200000], [1438365600000, 1438394400000], [1438408800000, 1438437600000], [1438452000000, 1438480800000], [1438495200000, 1438495200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_72|1438495200000|1438754400000|[[1438495200000, 1438524000000], [1438538400000, 1438567200000], [1438581600000, 1438610400000], [1438624800000, 1438653600000], [1438668000000, 1438696800000], [1438711200000, 1438740000000], [1438754400000, 1438754400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_73|1438754400000|1439013600000|[[1438754400000, 1438783200000], [1438797600000, 1438826400000], [1438840800000, 1438869600000], [1438884000000, 1438912800000], [1438927200000, 1438956000000], [1438970400000, 1438999200000], [1439013600000, 1439013600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_74|1439013600000|1439272800000|[[1439013600000, 1439042400000], [1439056800000, 1439085600000], [1439100000000, 1439128800000], [1439143200000, 1439172000000], [1439186400000, 1439215200000], [1439229600000, 1439258400000], [1439272800000, 1439272800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_75|1439272800000|1439532000000|[[1439272800000, 1439301600000], [1439316000000, 1439344800000], [1439359200000, 1439388000000], [1439402400000, 1439431200000], [1439445600000, 1439474400000], [1439488800000, 1439517600000], [1439532000000, 1439532000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_76|1439532000000|1439791200000|[[1439532000000, 1439560800000], [1439575200000, 1439604000000], [1439618400000, 1439647200000], [1439661600000, 1439690400000], [1439704800000, 1439733600000], [1439748000000, 1439776800000], [1439791200000, 1439791200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_77|1439791200000|1440050400000|[[1439791200000, 1439820000000], [1439834400000, 1439863200000], [1439877600000, 1439906400000], [1439920800000, 1439949600000], [1439964000000, 1439992800000], [1440007200000, 1440036000000], [1440050400000, 1440050400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_78|1440050400000|1440309600000|[[1440050400000, 1440079200000], [1440093600000, 1440122400000], [1440136800000, 1440165600000], [1440180000000, 1440208800000], [1440223200000, 1440252000000], [1440266400000, 1440295200000], [1440309600000, 1440309600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_79|1440309600000|1440568800000|[[1440309600000, 1440338400000], [1440352800000, 1440381600000], [1440396000000, 1440424800000], [1440439200000, 1440468000000], [1440482400000, 1440511200000], [1440525600000, 1440554400000], [1440568800000, 1440568800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_80|1440568800000|1440828000000|[[1440568800000, 1440597600000], [1440612000000, 1440640800000], [1440655200000, 1440684000000], [1440698400000, 1440727200000], [1440741600000, 1440770400000], [1440784800000, 1440813600000], [1440828000000, 1440828000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_81|1440828000000|1441087200000|[[1440828000000, 1440856800000], [1440871200000, 1440900000000], [1440914400000, 1440943200000], [1440957600000, 1440986400000], [1441000800000, 1441029600000], [1441044000000, 1441072800000], [1441087200000, 1441087200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_82|1441087200000|1441346400000|[[1441087200000, 1441116000000], [1441130400000, 1441159200000], [1441173600000, 1441202400000], [1441216800000, 1441245600000], [1441260000000, 1441288800000], [1441303200000, 1441332000000], [1441346400000, 1441346400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_83|1441346400000|1441605600000|[[1441346400000, 1441375200000], [1441389600000, 1441418400000], [1441432800000, 1441461600000], [1441476000000, 1441504800000], [1441519200000, 1441548000000], [1441562400000, 1441591200000], [1441605600000, 1441605600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_84|1441605600000|1441864800000|[[1441605600000, 1441634400000], [1441648800000, 1441677600000], [1441692000000, 1441720800000], [1441735200000, 1441764000000], [1441778400000, 1441807200000], [1441821600000, 1441850400000], [1441864800000, 1441864800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_85|1441864800000|1442124000000|[[1441864800000, 1441893600000], [1441908000000, 1441936800000], [1441951200000, 1441980000000], [1441994400000, 1442023200000], [1442037600000, 1442066400000], [1442080800000, 1442109600000], [1442124000000, 1442124000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_86|1442124000000|1442383200000|[[1442124000000, 1442152800000], [1442167200000, 1442196000000], [1442210400000, 1442239200000], [1442253600000, 1442282400000], [1442296800000, 1442325600000], [1442340000000, 1442368800000], [1442383200000, 1442383200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_87|1442383200000|1442642400000|[[1442383200000, 1442412000000], [1442426400000, 1442455200000], [1442469600000, 1442498400000], [1442512800000, 1442541600000], [1442556000000, 1442584800000], [1442599200000, 1442628000000], [1442642400000, 1442642400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_88|1442642400000|1442901600000|[[1442642400000, 1442671200000], [1442685600000, 1442714400000], [1442728800000, 1442757600000], [1442772000000, 1442800800000], [1442815200000, 1442844000000], [1442858400000, 1442887200000], [1442901600000, 1442901600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_72hrCoverage_89|1442901600000|1443160800000|[[1442901600000, 1442930400000], [1442944800000, 1442973600000], [1442988000000, 1443016800000], [1443031200000, 1443060000000], [1443074400000, 1443103200000], [1443117600000, 1443146400000], [1443160800000, 1443160800000]]
